10000000         -1        0          80         0.632812         0.000179436         
20000000         -0.74026        10          67         0.609375         8.65e-05         
30000000         0.923077        75          3         0.617188         5.85342e-05         
40000000         -0.378378        23          51         0.578125         4.17435e-05         
50000000         0.0588235        36          32         0.53125         3.06814e-05         
60000000         -0.879518        5          78         0.648438         3.12001e-05         
70000000         1        82          0         0.640625         2.64223e-05         
80000000         0.586207        69          18         0.679688         2.45307e-05         
90000000         -0.45679        22          59         0.632812         2.03092e-05         
100000000         0.878049        77          5         0.632812         1.85173e-05         
110000000         1        75          0         0.585938         1.5389e-05         
120000000         0.666667        65          13         0.609375         1.46609e-05         
130000000         -0.897436        4          74         0.609375         1.35262e-05         
140000000         -0.185185        33          48         0.632812         1.30477e-05         
150000000         -0.974026        1          76         0.601562         1.15751e-05         
160000000         -0.74026        10          67         0.601562         1.0851e-05         
170000000         0.179487        46          32         0.609375         1.03433e-05         
180000000         0.573333        59          16         0.578125         9.39582e-06         
190000000         0.974684        78          1         0.617188         9.37385e-06         
200000000         0.71831        61          10         0.554688         8.00139e-06         
210000000         -0.815789        7          69         0.59375         8.15607e-06         
220000000         0.977011        86          1         0.679688         8.91037e-06         
230000000         -1        0          81         0.632812         7.93378e-06         
240000000         -0.710843        12          71         0.648438         7.78948e-06         
250000000         -0.804878        8          74         0.640625         7.38872e-06         
260000000         -0.879518        5          78         0.648438         7.19107e-06         
270000000         1        83          0         0.648438         6.92512e-06         
280000000         0.736842        66          10         0.59375         6.1143e-06         
290000000         0.0238095        43          41         0.65625         6.52641e-06         
300000000         -0.125        35          45         0.625         6.00766e-06         
310000000         -1        0          85         0.664062         6.17743e-06         
320000000         0.97561        81          1         0.640625         5.77369e-06         
330000000         0.316456        52          27         0.617188         5.39388e-06         
340000000         0.948718        76          2         0.609375         5.16795e-06         
350000000         -0.807229        8          75         0.648438         5.34249e-06         
360000000         0.670886        66          13         0.617188         4.94379e-06         
370000000         0.670588        71          14         0.664062         5.17531e-06         
380000000         -0.584416        16          61         0.601562         4.56423e-06         
390000000         0.443038        57          22         0.617188         4.56338e-06         
400000000         0.46988        61          22         0.648438         4.67552e-06         
410000000         0.65        66          14         0.625         4.39694e-06         
420000000         -0.609756        16          66         0.640625         4.39974e-06         
430000000         1        83          0         0.640625         4.34976e-06         
440000000         0.825        73          7         0.625         4.09639e-06         
450000000         1        86          0         0.671875         4.30566e-06         
460000000         -0.725        11          69         0.625         3.91821e-06         
470000000         0.703704        69          12         0.632812         3.88293e-06         
480000000         -0.74026        10          67         0.601562         3.61413e-06         
490000000         -1        0          78         0.609375         3.58632e-06         
500000000         -1        0          70         0.546875         3.15377e-06         
510000000         -1        0          75         0.585938         3.31244e-06         
520000000         0.846154        72          6         0.609375         3.37835e-06         
530000000         0.128205        44          34         0.609375         3.31471e-06         
540000000         -1        0          80         0.625         3.33699e-06         
550000000         0.714286        72          12         0.65625         3.44038e-06         
560000000         0.97619        83          1         0.65625         3.37894e-06         
570000000         -0.246377        26          43         0.539062         2.72698e-06         
580000000         1        81          0         0.632812         3.14578e-06         
590000000         0.848101        73          6         0.617188         3.01614e-06         
600000000         -1        0          87         0.679688         3.26645e-06         
610000000         -0.974359        1          77         0.609375         2.88062e-06         
620000000         0.671233        61          12         0.5625         2.6527e-06         
630000000         -1        0          76         0.59375         2.71789e-06         
640000000         -0.532468        18          59         0.601562         2.71046e-06         
650000000         0.473684        56          20         0.59375         2.6341e-06         
660000000         0.930233        83          3         0.671875         2.93554e-06         
670000000         0.822785        72          7         0.617188         2.65624e-06         
680000000         -0.807229        8          75         0.640625         2.75012e-06         
690000000         1        81          0         0.632812         2.64493e-06         
700000000         -1        0          83         0.648438         2.67145e-06         
710000000         -1        0          80         0.625         2.53882e-06         
720000000         -0.74359        10          68         0.609375         2.44096e-06         
730000000         -0.44        21          54         0.585938         2.31489e-06         
740000000         0.893333        71          4         0.585938         2.28354e-06         
750000000         0.481481        60          21         0.632812         2.43326e-06         
760000000         1        76          0         0.59375         2.25303e-06         
770000000         0.844156        71          6         0.601562         2.25293e-06         
780000000         -0.794872        8          70         0.609375         2.25291e-06         
790000000         0.975904        82          1         0.648438         2.36704e-06         
800000000         1        77          0         0.601562         2.16828e-06         
810000000         0.975309        80          1         0.632812         2.2529e-06         
820000000         1        75          0         0.585938         2.06057e-06         
830000000         0.975        79          1         0.625         2.17124e-06         
840000000         0.55        62          18         0.625         2.14528e-06         
850000000         -1        0          74         0.578125         1.96109e-06         
860000000         -0.875        5          75         0.625         2.0955e-06         
870000000         -0.783784        8          66         0.578125         1.91609e-06         
880000000         0.275        51          29         0.625         2.04778e-06         
890000000         0.975904        82          1         0.648438         2.10068e-06         
900000000         0.976744        85          1         0.671875         2.15231e-06         
910000000         -0.580247        17          64         0.632812         2.00495e-06         
920000000         0.97561        81          1         0.640625         2.00772e-06         
930000000         0.210526        46          30         0.59375         1.84076e-06         
940000000         0.756757        65          9         0.578125         1.77319e-06         
950000000         1        81          0         0.632812         1.92056e-06         
960000000         -0.973684        1          75         0.59375         1.78326e-06         
970000000         -1        0          75         0.585938         1.74168e-06         
980000000         0.974684        78          1         0.617188         1.81582e-06         
990000000         0.977011        86          1         0.679688         1.97943e-06         
1000000000         0.975        79          1         0.625         1.80185e-06         
1010000000         -0.97561        1          81         0.640625         1.8286e-06         
1020000000         0.7        68          12         0.625         1.76645e-06         
1030000000         -0.792208        8          69         0.601562         1.68367e-06         
1040000000         -0.439024        23          59         0.640625         1.77572e-06         
1050000000         -0.39759        25          58         0.648438         1.78032e-06         
