2.16         0             71             0.71             -1             0.770108             0.895384
2.18         0             73             0.73             -1             0.779325             0.994623
2.2         0             65             0.65             -1             0.788457             0.619039
2.22         0             67             0.67             -1             0.797507             0.708185
2.24         0             65             0.65             -1             0.806476             0.619039
2.26         0             62             0.62             -1             0.815365             0.489548
2.28         0             62             0.62             -1             0.824175             0.489548
2.3         0             71             0.71             -1             0.832909             0.895384
2.32         0             69             0.69             -1             0.841567             0.800119
2.34         0             66             0.66             -1             0.850151             0.663294
2.36         0             63             0.63             -1             0.858662             0.532217
2.38         0             68             0.68             -1             0.8671             0.753772
2.4         0             80             0.8             -1             0.875469             1.38629
2.42         0             65             0.65             -1             0.883768             0.619039
2.44         0             65             0.65             -1             0.891998             0.619039
2.46         0             64             0.64             -1             0.900161             0.575364
2.48         0             72             0.72             -1             0.908259             0.944462
2.5         0             73             0.73             -1             0.916291             0.994623
2.52         0             77             0.77             -1             0.924259             1.20831
2.54         0             73             0.73             -1             0.932164             0.994623
2.56         0             72             0.72             -1             0.940007             0.944462
2.58         0             71             0.71             -1             0.947789             0.895384
2.6         0             60             0.6             -1             0.955511             0.405465
2.62         0             73             0.73             -1             0.963174             0.994623
2.64         0             76             0.76             -1             0.970779             1.15268
2.66         0             71             0.71             -1             0.978326             0.895384
2.68         0             77             0.77             -1             0.985817             1.20831
2.7         0             76             0.76             -1             0.993252             1.15268
2.72         0             71             0.71             -1             1.00063             0.895384
2.74         0             68             0.68             -1             1.00796             0.753772
2.76         0             70             0.7             -1             1.01523             0.847298
2.78         0             74             0.74             -1             1.02245             1.04597
2.8         0             77             0.77             -1             1.02962             1.20831
2.82         0             75             0.75             -1             1.03674             1.09861
2.84         0             74             0.74             -1             1.0438             1.04597
2.86         0             82             0.82             -1             1.05082             1.51635
2.88         0             71             0.71             -1             1.05779             0.895384
2.9         0             75             0.75             -1             1.06471             1.09861
2.92         0             75             0.75             -1             1.07158             1.09861
2.94         0             69             0.69             -1             1.07841             0.800119
2.96         0             71             0.71             -1             1.08519             0.895384
2.98         0             75             0.75             -1             1.09192             1.09861
3         0             73             0.73             -1             1.09861             0.994623
3.02         0             81             0.81             -1             1.10526             1.45001
3.04         0             78             0.78             -1             1.11186             1.26567
3.06         0             65             0.65             -1             1.11841             0.619039
3.08         0             71             0.71             -1             1.12493             0.895384
3.1         0             78             0.78             -1             1.1314             1.26567
3.12         0             80             0.8             -1             1.13783             1.38629
3.14         0             73             0.73             -1             1.14422             0.994623
3.16         0             77             0.77             -1             1.15057             1.20831
3.18         0             77             0.77             -1             1.15688             1.20831
3.2         0             77             0.77             -1             1.16315             1.20831
3.22         0             71             0.71             -1             1.16938             0.895384
3.24         0             79             0.79             -1             1.17557             1.32493
3.26         0             77             0.77             -1             1.18173             1.20831
3.28         0             70             0.7             -1             1.18784             0.847298
3.3         0             74             0.74             -1             1.19392             1.04597
3.32         0             77             0.77             -1             1.19996             1.20831
3.34         0             84             0.84             -1             1.20597             1.65823
3.36         0             72             0.72             -1             1.21194             0.944462
3.38         0             79             0.79             -1             1.21788             1.32493
3.4         0             80             0.8             -1             1.22378             1.38629
3.42         0             73             0.73             -1             1.22964             0.994623
3.44         0             77             0.77             -1             1.23547             1.20831
3.46         0             76             0.76             -1             1.24127             1.15268
3.48         0             73             0.73             -1             1.24703             0.994623
3.5         0             78             0.78             -1             1.25276             1.26567
3.52         0             82             0.82             -1             1.25846             1.51635
3.54         0             74             0.74             -1             1.26413             1.04597
3.56         0             77             0.77             -1             1.26976             1.20831
3.58         0             78             0.78             -1             1.27536             1.26567
3.6         0             71             0.71             -1             1.28093             0.895384
3.62         0             76             0.76             -1             1.28647             1.15268
3.64         0             78             0.78             -1             1.29198             1.26567
3.66         0             75             0.75             -1             1.29746             1.09861
3.68         0             85             0.85             -1             1.30291             1.7346
3.7         0             80             0.8             -1             1.30833             1.38629
3.72         0             76             0.76             -1             1.31372             1.15268
3.74         0             87             0.87             -1             1.31909             1.90096
3.76         0             81             0.81             -1             1.32442             1.45001
3.78         0             75             0.75             -1             1.32972             1.09861
3.8         0             75             0.75             -1             1.335             1.09861
3.82         0             83             0.83             -1             1.34025             1.58563
3.84         0             76             0.76             -1             1.34547             1.15268
3.86         0             85             0.85             -1             1.35067             1.7346
3.88         0             80             0.8             -1             1.35584             1.38629
3.9         0             80             0.8             -1             1.36098             1.38629
3.92         0             82             0.82             -1             1.36609             1.51635
3.94         0             86             0.86             -1             1.37118             1.81529
3.96         0             75             0.75             -1             1.37624             1.09861
3.98         0             79             0.79             -1             1.38128             1.32493
4         0             84             0.84             -1             1.38629             1.65823
4.02         0             78             0.78             -1             1.39128             1.26567
4.04         0             81             0.81             -1             1.39624             1.45001
4.06         0             83             0.83             -1             1.40118             1.58563
4.08         0             78             0.78             -1             1.4061             1.26567
4.1         0             80             0.8             -1             1.41099             1.38629
4.12         0             73             0.73             -1             1.41585             0.994623
4.14         0             81             0.81             -1             1.4207             1.45001
4.16         0             92             0.92             -1             1.42552             2.44235
4.18         0             81             0.81             -1             1.43031             1.45001
4.2         0             75             0.75             -1             1.43508             1.09861
4.22         0             79             0.79             -1             1.43984             1.32493
4.24         0             81             0.81             -1             1.44456             1.45001
4.26         0             84             0.84             -1             1.44927             1.65823
4.28         0             86             0.86             -1             1.45395             1.81529
4.3         0             80             0.8             -1             1.45862             1.38629
4.32         0             75             0.75             -1             1.46326             1.09861
4.34         0             85             0.85             -1             1.46787             1.7346
4.36         0             84             0.84             -1             1.47247             1.65823
4.38         0             76             0.76             -1             1.47705             1.15268
4.4         0             81             0.81             -1             1.4816             1.45001
4.42         0             77             0.77             -1             1.48614             1.20831
4.44         0             80             0.8             -1             1.49065             1.38629
4.46         0             75             0.75             -1             1.49515             1.09861
4.48         0             83             0.83             -1             1.49962             1.58563
4.5         0             80             0.8             -1             1.50408             1.38629
4.52         0             88             0.88             -1             1.50851             1.99243
4.54         0             81             0.81             -1             1.51293             1.45001
4.56         0             79             0.79             -1             1.51732             1.32493
4.58         0             77             0.77             -1             1.5217             1.20831
4.6         0             84             0.84             -1             1.52606             1.65823
4.62         0             90             0.9             -1             1.53039             2.19722
4.64         0             85             0.85             -1             1.53471             1.7346
4.66         0             80             0.8             -1             1.53902             1.38629
4.68         0             89             0.89             -1             1.5433             2.09074
4.7         0             88             0.88             -1             1.54756             1.99243
4.72         0             91             0.91             -1             1.55181             2.31363
4.74         0             92             0.92             -1             1.55604             2.44235
4.76         0             84             0.84             -1             1.56025             1.65823
4.78         0             79             0.79             -1             1.56444             1.32493
4.8         0             78             0.78             -1             1.56862             1.26567
4.82         0             85             0.85             -1             1.57277             1.7346
4.84         0             81             0.81             -1             1.57691             1.45001
4.86         0             74             0.74             -1             1.58104             1.04597
4.88         0             81             0.81             -1             1.58515             1.45001
4.9         0             77             0.77             -1             1.58924             1.20831
4.92         0             84             0.84             -1             1.59331             1.65823
4.94         0             82             0.82             -1             1.59737             1.51635
4.96         0             75             0.75             -1             1.60141             1.09861
4.98         0             82             0.82             -1             1.60543             1.51635
5         0             82             0.82             -1             1.60944             1.51635
5.02         0             87             0.87             -1             1.61343             1.90096
5.04         0             79             0.79             -1             1.61741             1.32493
5.06         0             81             0.81             -1             1.62137             1.45001
5.08         0             81             0.81             -1             1.62531             1.45001
5.1         0             88             0.88             -1             1.62924             1.99243
5.12         0             81             0.81             -1             1.63315             1.45001
5.14         0             83             0.83             -1             1.63705             1.58563
5.16         0             91             0.91             -1             1.64094             2.31363
5.18         0             87             0.87             -1             1.64481             1.90096
5.2         0             85             0.85             -1             1.64866             1.7346
5.22         0             81             0.81             -1             1.6525             1.45001
5.24         0             89             0.89             -1             1.65632             2.09074
5.26         0             77             0.77             -1             1.66013             1.20831
5.28         0             82             0.82             -1             1.66393             1.51635
5.3         0             90             0.9             -1             1.66771             2.19722
5.32         0             75             0.75             -1             1.67147             1.09861
5.34         0             81             0.81             -1             1.67523             1.45001
5.36         0             84             0.84             -1             1.67896             1.65823
5.38         0             87             0.87             -1             1.68269             1.90096
5.4         0             82             0.82             -1             1.6864             1.51635
5.42         0             82             0.82             -1             1.6901             1.51635
5.44         0             78             0.78             -1             1.69378             1.26567
5.46         0             77             0.77             -1             1.69745             1.20831
5.48         0             81             0.81             -1             1.70111             1.45001
5.5         0             78             0.78             -1             1.70475             1.26567
5.52         0             83             0.83             -1             1.70838             1.58563
5.54         0             82             0.82             -1             1.71199             1.51635
5.56         0             90             0.9             -1             1.7156             2.19722
5.58         0             80             0.8             -1             1.71919             1.38629
5.6         0             90             0.9             -1             1.72277             2.19722
5.62         0             83             0.83             -1             1.72633             1.58563
5.64         0             89             0.89             -1             1.72988             2.09074
5.66         0             90             0.9             -1             1.73342             2.19722
5.68         0             90             0.9             -1             1.73695             2.19722
5.7         0             84             0.84             -1             1.74047             1.65823
5.72         0             87             0.87             -1             1.74397             1.90096
5.74         0             83             0.83             -1             1.74746             1.58563
5.76         0             83             0.83             -1             1.75094             1.58563
5.78         0             86             0.86             -1             1.7544             1.81529
5.8         0             85             0.85             -1             1.75786             1.7346
5.82         0             79             0.79             -1             1.7613             1.32493
5.84         0             84             0.84             -1             1.76473             1.65823
5.86         0             89             0.89             -1             1.76815             2.09074
5.88         0             81             0.81             -1             1.77156             1.45001
5.9         0             86             0.86             -1             1.77495             1.81529
5.92         0             88             0.88             -1             1.77834             1.99243
5.94         0             81             0.81             -1             1.78171             1.45001
5.96         0             87             0.87             -1             1.78507             1.90096
5.98         0             90             0.9             -1             1.78842             2.19722
6         0             85             0.85             -1             1.79176             1.7346
